,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Other,State Codes
26,0.001519910831897862,0.0,0.06045867531327051,0.004559732495693586,0.08116323842334583,0.0009119464991387172,0.0021954267571858005,0.0,0.01266592359914885,0.014456040801161887,0.0,0.06532238997534368,0,0.7567467153038133,27
27,0.0045362903225806455,0.0,0.046370967741935484,0.03931451612903226,0.0655241935483871,0.0,0.0,0.0,0.011592741935483871,0.016129032258064516,0.0,0.17993951612903225,0,0.6365927419354839,28
28,0.004051242746085624,0.0,0.025292893901237273,0.013467644804554911,0.11661009525895105,0.0020803678966385634,0.0017518887550640534,0.0,0.005693638453958174,0.013248658710171904,0.00021898609438300668,0.11244935946567393,0,0.7051352239132815,29
29,0.0,0.0,0.006369426751592357,0.0,0.19745222929936307,0.0,0.006369426751592357,0.0,0.0,0.0,0.0,0.012738853503184714,0,0.7770700636942676,30
30,0.014208826695371367,0.0,0.27319698600645853,0.004736275565123789,0.014208826695371367,0.0030139935414424113,0.001722282023681378,0.0,0.020882669537136706,0.0503767491926803,0.0,0.37007534983853607,0,0.24757804090419805,31
31,0.0013328890369876708,0.0,0.11896034655114962,0.003332222592469177,0.021326224591802733,0.000999666777740753,0.0006664445184938354,0.0,0.004665111629456847,0.040986337887370876,0.0,0.16727757414195268,0,0.6404531822725759,32
32,0.007210455159981974,0.0,0.03875619648490311,0.003605227579990987,0.035601622352410996,0.005407841369986481,0.0013519603424966202,0.0,0.0076611086074808476,0.04371338440739072,0.0004506534474988734,0.06804867057232988,0,0.7881928796755295,33
33,0.008296205254263328,0.0,0.04532186203717929,0.003994469196497158,0.08918420648333077,0.0009218005838070364,0.003994469196497158,0.0,0.007681671531725304,0.009678906129973882,0.0018436011676140728,0.10362574896297434,0,0.7254570594561377,34
34,0.012995049504950494,0.0024752475247524753,0.09962871287128713,0.0018564356435643563,0.07116336633663366,0.0,0.0012376237623762376,0.0,0.007425742574257425,0.01051980198019802,0.003094059405940594,0.25123762376237624,0,0.5383663366336634,35
35,0.03484069169362534,0.0006982102543812693,0.16203132636674658,0.00947238578443922,0.09933204552330858,0.0016524309353690041,0.009937859287360067,4.6547350292084625e-05,0.026136337189005515,0.03388647101263761,0.003444503921614262,0.17648427863243885,0,0.44203691204878165,36
36,0.0214787277984304,0.0005652296789060632,0.2871801560903498,0.01106545794473793,0.030805017500380442,0.005347942346572752,0.015891649818474313,8.695841213939434e-05,0.03800082610491532,0.02345703167460162,0.0009565425335333376,0.3659644774886411,0,0.19919998260831756,37
37,0.0,0.0,0.058823529411764705,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7058823529411765,38
38,0.017000377786173027,7.555723460521345e-05,0.09958443520967132,0.0009822440498677748,0.038836418587079716,0.0019644880997355496,0.0025689459765772574,7.555723460521345e-05,0.0230449565545901,0.011938043067623725,0.0006044578768417076,0.19644880997355496,0,0.6068757083490744,39
39,0.013279304789337499,0.0013181662842357076,0.34887467656105065,0.008641312307767417,0.018112581164868427,0.008543670360786994,0.009959478592003124,0.0,0.019528389396084558,0.13464824488600302,0.0019528389396084559,0.3646438509983889,0,0.07049748571986525,40
40,0.016991116073595807,0.00087382882664207,0.07459099956308558,0.00087382882664207,0.04415262876838681,0.0014321083547745037,0.014539540754405554,0.0,0.026578960143696297,0.018835865818729064,0.0010922860333025875,0.055633768629545124,0,0.7444050682071945,41
41,0.017263681592039802,0.00014925373134328358,0.1008955223880597,0.019552238805970148,0.041393034825870645,0.0032835820895522386,0.007164179104477612,0.0,0.01208955223880597,0.046218905472636816,0.0009950248756218905,0.22044776119402984,0,0.530547263681592,42
43,0.0006720430107526882,0.0,0.06081989247311828,0.04334677419354839,0.15423387096774194,0.0,0.013776881720430107,0.0,0.0,0.0023521505376344087,0.0003360215053763441,0.029905913978494625,0,0.6945564516129032,44
44,0.005118904351068698,3.3900028815024494e-05,0.08742817431394817,0.0014238012102310287,0.027509873383392378,0.0052714544807363085,0.012746410834449209,0.0,0.004661253962065868,0.04039188433310168,5.085004322253674e-05,0.17651745003983255,0,0.6388460430191366,45
45,0.0,0.0,0.037037037037037035,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0,0.7037037037037037,46
46,0.01627631890229477,0.0,0.15538206766027915,0.0016087059380175065,0.0482611781405252,9.462976105985333e-05,0.004778802933522593,4.731488052992666e-05,0.013863259995268513,0.007381121362668559,0.0014194464158978,0.1756801514076177,0,0.5752070026023184,47
47,0.02193907365532661,0.000431921542722122,0.1449858990319876,0.012665464061586931,0.045478797733682255,0.0020452755405371073,0.010543967072334156,1.2703574785944765e-05,0.028887929063238397,0.03764069209075434,0.0013846896516679793,0.31404507228334055,0,0.379938514698036,48
48,0.005613666653204636,4.0386091030249185e-05,0.10306530430919592,0.0006057913654537377,0.037114817656799,0.0016962158232704657,0.005694438835265134,0.0,0.02572593998626873,0.012923549129679739,4.0386091030249185e-05,0.1429667622470821,0,0.66451274181172,49
49,0.0,0.0,0.02666666666666667,0.0,0.044444444444444446,0.0,0.0,0.0,0.0044444444444444444,0.03111111111111111,0.0,0.017777777777777778,0,0.8755555555555555,50
50,0.012911254569495217,3.888932099245547e-05,0.08703430038111534,0.012677918643540485,0.06898965544061601,0.0019444660496227735,0.0031111456793964376,3.888932099245547e-05,0.013027922532472582,0.019094656607295635,0.0010111223458038423,0.1643851598351093,0,0.6157346192735474,51
52,0.07276803913575214,0.001087104226117679,0.2249626307922272,0.0074058975404266885,0.05211305883951624,0.004891969017529555,0.02011142818317706,0.00013588802826470988,0.06291615708656068,0.03893192009783938,0.0027857045794265527,0.18249762195950536,0,0.3293925805136568,53
53,0.0,0.0,0.02959830866807611,0.0,0.1543340380549683,0.0,0.010570824524312896,0.0,0.0,0.004228329809725159,0.0,0.03805496828752643,0,0.7632135306553911,54
54,0.01974161707069241,0.00014515894904920887,0.20031934968790827,0.01030628538249383,0.0635796196835535,0.0058063579619683555,0.00391929162432864,0.0,0.0717085208303092,0.019886776019741616,0.002758020031934969,0.13151400783858325,0,0.4703149949194368,55
55,0.0,0.0,0.026785714285714284,0.0,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.026785714285714284,0,0.8392857142857143,56
